,mass,compound_id,inchi_key,formation_energy_cc
308,253.175,3176,CCTIOCVIZPCTGO-BYPYZUCNSA-M,-1121.9203811457076
309,283.244,380,NYHBQMYGNKIUIF-UUOKFMHZSA-N,-689.9343456620766
310,151.129,246,UYTPUPDQBNUYGX-UHFFFAOYSA-N,-187.00595961739737
311,103.098,630,WHBMMWSBFZVSSR-GSVOUGTGSA-M,-516.868663412945
312,160.15,3686,FIOHTMQGSFVHEZ-UHFFFAOYSA-M,-647.0065256143157
313,246.267,2647,IMXSCCDUAFEIOE-RITPCOANSA-N,-575.6993276870913
314,89.094,148,QNAYBMKLOCPYGJ-UWTATZPHSA-N,-366.82402181705646
315,242.12099999999998,1577,KNYGWWDTPGSEPD-LFRDXLMFSA-L,-1602.235143952438
316,74.079,2118,BSABBBMNWQWLLU-VKHMYHEASA-N,-287.54528739426553
317,322.16700000000003,77,DJJCXFVJDGTHFX-XVFCMESISA-L,-1575.1711117883629
318,519.15,51,XKMLYUALXHKNFT-UUOKFMHZSA-J,-3324.4908075199282
319,361.208,106,RQFCJASXJCIDSX-UUOKFMHZSA-L,-1539.6867257295476
320,455.43199999999996,173,QYNUQALWYRSVHF-OLZOCXBDSA-L,-716.4388936747772
321,122.12700000000001,204,DFPAKSUCGFBDDF-UHFFFAOYSA-N,-31.510342449834923
322,255.24900000000002,1032,JLEBZPBDRKPWTD-TURQNECASA-O,-548.7639113230238
323,384.41,21,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,-330.5874908033869
324,135.18,88364,FFFHZYDWPBMWHY-VKHMYHEASA-N,-342.79162772789675
325,103.12100000000001,181,BTCSSZJGUNDROE-UHFFFAOYSA-N,-371.3216719073504
326,120.17,3621,PSBDWGZCVUAZQS-UHFFFAOYSA-N,
327,105.13,3626,HGTBAIVLETUVCG-UHFFFAOYSA-M,
328,149.21,61,FFEARJCKVFRZRR-BYPYZUCNSA-N,-318.00993736244345
329,258.12,203,NBSCHQHZLSJFNQ-DVKNGEFBSA-L,-1755.174406745425
330,258.12,484,NBSCHQHZLSJFNQ-VFUOTHLCSA-L,-1756.4891053619046
331,504.43800000000005,53584,ZCLAHGAZPPEVDX-MQHGYYCBSA-N,
332,161.201,233,PHIQHXFUZVPYII-LURJTMIESA-N,-466.8657425612759
333,159.185,1479,YNOWULSFLVIUDH-UHFFFAOYSA-N,-423.06622555270457
334,848.54,42,LTYOQGRJFJAKNA-DVVLENMVSA-I,
335,,858,,
336,,174,,
337,,1168,,
338,220.145,1341,CWNDERHTHMWBSI-YFKPBYRVSA-M,-845.7376441810002
339,218.106,1320,YCFFMSOLUMRAMD-UHFFFAOYSA-L,-952.6678543250632
340,258.143,350,XHMJOUIAFHJHBW-IVMDWMLBSA-M,-1608.2311975972239
341,459.26599999999996,536,OFBHPPMPBOJXRT-DPXQIYNJSA-J,-1636.6128177610408
342,401.13800000000003,20,XCCTYIAWTASOJW-XVFCMESISA-K,-2490.176707977364
343,146.123,313,WHUUTDBJXJRKMK-GSVOUGTGSA-M,-691.3840300574201
344,128.108,3050,ODHCTXKNWHHXJC-GSVOUGTGSA-M,-461.14911642019206
345,156.188,1574,,
346,174.18,363,SEOVTRFCIGRIMH-UHFFFAOYSA-M,
347,445.436,74383,"MSTNYGQPCMXVAQ-RYUDHWBXSA-N
",-805.4979093526281
348,441.405,267,OZRNSSUDZOLUSN-LBPRGKRZSA-L,-762.5306059078393
349,144.107,545,COJBGNAUUSNXHX-UHFFFAOYSA-M,-637.2773735410025
350,564.2869999999999,52,HSCJRCZFDFQWRP-JZMIEXBBSA-L,-3145.9587703078605
351,169.18,398,LXNHXLLTXMVWPM-UHFFFAOYSA-N,-369.1936846086079
352,167.16400000000002,294,RADKZDMFGJYCBB-UHFFFAOYSA-N,-324.71613541339246
353,308.264,214,SQVRNKJHWKZAKO-LUWBGTNYSA-M,-1360.2617726605706
354,221.209,2133,MBLBDJOUHNCFQT-XAMCCFCMSA-N,-885.4887610268539
355,,75269,,
356,,74806,,
357,431.95300000000003,3741,ZPJHINFPRQWKIH-UHFFFAOYSA-L,-434.6875879475467
358,429.93699999999995,2037,TZPLBTUUWSVGCY-UHFFFAOYSA-L,-385.7030718673793
359,224.169,479,FPWMCUPFBRFMLH-XGAOUMNUSA-L,
360,179.15200000000002,145,KKADPXVIOXHVKN-UHFFFAOYSA-M,-470.6215207701651
361,142.111,1614,CWNNYYIZGGDCHS-UHFFFAOYSA-L,-587.6898981167435
362,142.111,1682,IZFHMLDRUVYBGK-UHFFFAOYSA-L,-583.9387128093174
363,160.15,255,OYIFNHCXNCRBQI-BYPYZUCNSA-M,-681.0232091666422
364,333.213,336,DAYLJWODMCOQEW-TURQNECASA-M,-1413.9796613929586
365,386.664,97,HVYWMOMLDIMFJA-DPAQBDIFSA-N,
366,384.648,901,NYOXRYYXRWJDKP-GYKMGIIDSA-N,
367,,74587,,
368,,74418,,
369,,74617,,
370,,74581,,
371,155.157,126,HNDVDQJCIGZPNO-YFKPBYRVSA-N,-173.98660767837913
372,,74586,,
373,,74417,,
374,147.197,75,KDXKERNSBIXSRK-YFKPBYRVSA-O,-360.05923191645843
375,,74589,,
376,,74428,,
377,,74563,,
378,,74409,,
379,333.38,1628,JGSARLDLIJGVTE-MBNYWOFBSA-M,-450.91833922709384
380,216.26,2221,NGHVIOIJCVXTGV-ALEPSDHESA-N,-482.47398009930896
381,135.143,474,WLJVXDMOQOGPHL-UHFFFAOYSA-M,-203.98548301034091
382,342.29699999999997,9409,JCQLYHFGKNRPGE-FCVZTGTOSA-N,-1576.2758600064328
383,285.193,807,NQEQTYPJSIEPHW-MNOVXSKESA-L,-1087.4217458615383
384,289.269,522,KDZOASGQNOPSCU-WDSKDSINSA-M,-909.8985323200855
385,243.21900000000002,320,UHDGCWIWMRVCDJ-XVFCMESISA-N,-518.7592877807394
386,244.203,274,DRTQHJPVMGBUCF-XVFCMESISA-N,-729.6362189730482
387,531.305,691406,JHEDABDMLBOYRG-WRAWDCBKSA-L,-2600.134999440465
388,531.305,691491,JHEDABDMLBOYRG-AFDCTPMMSA-L,-2600.81120305922
389,564.2869999999999,74408,HSCJRCZFDFQWRP-ABVWGUQPSA-L,-3143.0134072696947
390,288.14599999999996,258,JDTUMPKOJBQPKX-GBNDHIKLSA-L,-1910.5447306152305
391,198.06799999999998,245,NGHMDNPXVRFFGS-IUYQGCFVSA-L,-1440.530273904119
392,115.109,3723,KDVFRMMRZOCFLS-UHFFFAOYSA-M,-460.4007791265838
393,420.26099999999997,427,LABSPYBHMPDTEL-LIZSDCNHSA-L,-2430.5687205773147
394,193.132,552,VBUYCZFBVCCYFD-JJYYJPOSSA-M,-1092.9191288503662
395,103.124,3388,,
396,121.116,205,WPYMKLBDIGXBTP-UHFFFAOYSA-M,
397,146.209,745,OIPILFWXSMYKGL-UHFFFAOYSA-N,-286.08485186817643
398,104.17200000000001,85,OEYIOHPDSNJKLS-UHFFFAOYSA-N,-136.18105625730055
399,479.125,63,PCDQPRRSZKQHHS-XVFCMESISA-J,-3143.5452087378762
400,140.055,177,SUHOOTKUPISOBE-UHFFFAOYSA-M,-1041.4999823289886
401,445.23800000000006,428,WVIMUEUQJFPNDK-PEBGCTIMSA-M,-2214.0545878087496
402,217.074,3341,XZKIHKMTEMTJQX-UHFFFAOYSA-L,
403,138.10299999999998,500,BTJIUGUIPKRLHP-UHFFFAOYSA-M,
404,179.149,3007,PALQXFMLVVWXFD-KODRXGBYSA-M,-970.5436613411724
405,177.13299999999998,3025,CNLFCQPCBQQMHK-XINAWCOVSA-M,-924.7243469324375
406,299.173,49832,BRGMHAYQAZFZDJ-RTRLPJTCSA-L,-1728.6011090777486
407,299.173,4070,QDSLHWJDSQGPEE-WCTZXXKLSA-L,-1726.39472443354
408,160.126,7798,WTIIULQJLZEHGZ-AWFVSMACSA-L,-829.7447701502554
409,142.111,1637,CGBYBGVMDAPUIH-ARJAWSKDSA-L,-587.0542596307944
410,345.209,1765,LNQVTSROQXJCDD-KQYNXXCUSA-L,
411,157.106,239,UFIVEPVSAGBUSI-REOHCLBHSA-M,-613.2884670189164
412,174.113,443,HLKXYZVTANABHZ-REOHCLBHSA-L,-813.1444436391133
413,321.183,33,IERHLVCPSMICTF-XVFCMESISA-L,-1360.235311515152
414,400.154,208,ZWIADYZPOWUWEW-XVFCMESISA-K,-2274.0925202024982
415,133.17,1311,PCEJMSIIDXUDSN-IUYQGCFVSA-O,-365.40196224547395
416,131.131,1467,QUCHWTCTBHQQDU-SCSAIBSYSA-N,-474.5261479024081
417,1067.8,1974,JYKWMJBUIXNJOG-QEWSFFBISA-I,-3987.4032895137416
418,224.169,319,WTFXTQVDAKGDEY-HTQZYQBOSA-L,-770.6823277073755
419,112.088,150,ISAKRJDGNUQOIC-UHFFFAOYSA-N,-238.55830010317072
420,258.12,116484,RHKKZBWRNHGJEZ-VRPWFDPXSA-L,-1760.8825791889462
421,342.29699999999997,1056,GUBGYTABKSRVRQ-QRZGKKJRSA-N,-1580.969363558086
422,342.29699999999997,5465,DLRVVLDZNNYCBX-LIZSDCNHSA-N,-1586.6358836858985
423,349.38,129405,BPLBGHOLXOTWMN-MBNYWOFBSA-M,
424,151.142,11974,LCPDWSOZIOUXRV-UHFFFAOYSA-M,
425,205.31,691214,AGBQKNBQESQNJD-UHFFFAOYSA-M,-256.0438319606412
426,237.38299999999998,27863,YNZQCBXDUUGFIX-UHFFFAOYSA-N,-275.55240890447294
427,161.134,3006,FRIWJYNKZPJVRL-QWWZWVQMSA-M,-777.0107469852888
428,148.095,4620,YYLQUHNPNCGKJQ-NCGGTJAESA-M,-846.1921334608076
429,146.055,497,RMHHUKGVZFVHED-UHFFFAOYSA-L,-951.5632340174009
430,346.19300000000004,117,GRSZFWQUAKGDAV-KQYNXXCUSA-L,-1260.519781616824
431,164.157,626,SHZGCJCMOBCMKK-DHVFOXMCSA-N,-759.698470669064
432,164.157,1576,QZNPNKJXABGCRC-LFRDXLMFSA-N,-754.2360243682103
433,878.57,1453,HJQWLHMLMCDAEL-ZTGLTYRUSA-I,-3707.2250307598238
434,147.151,563,OTOIIPJYVQJATP-BYPYZUCNSA-M,-636.4632426311009
435,145.135,888,PKVVTUWHANFMQC-UHFFFAOYSA-M,-599.7528515351349
436,285.122,1126,PJWIPEXIFFQAQZ-PUFIMZNGSA-K,
437,785.678,634,GBMIGEWJAPFSQI-CAFBYHECSA-K,-2275.327510119192
438,773.6669999999999,635,SCBIBGUJSMHIAI-LHIIQLEZSA-K,-2355.009548422408
439,198.06799999999998,691273,TZCZUVPSFJZERP-UHFFFAOYSA-L,-1438.3244210182054
440,146.123,1308,LXRUAYBIUSUULX-HRFVKAFMSA-M,-684.537124122671
441,128.084,1145,HNEGQIOMVPPMNR-NSCUHMNNSA-L,-594.1939177793214
442,114.104,482,OIVLITBTBDPEFK-UHFFFAOYSA-N,-258.7293851122389
443,131.112,754,JSJWCHRYRHKBBW-UHFFFAOYSA-M,-464.05840467082646
444,478.13699999999994,373,NHVNXKFIZYSCEB-XLPZGREQSA-J,-3184.823683636032
445,562.315,1256,YSYKRGRSMLTJNL-URARBOGNSA-L,-2973.06438308987
446,132.072,1450,BJEPYKJPYRNKOW-UWTATZPHSA-L,-849.4986121957023
447,152.14600000000002,66384,"HEBKCHPVOIAQTA-ZXFHETKHSA-N
",-777.312491276465
448,470.44699999999995,848,YCWUVLPMLLBDCU-STQMWFEESA-L,-697.8927979853613
449,174.15599999999998,74448,"NRXIKWMTVXPVEF-BYPYZUCNSA-N
",-584.2644159930563
450,177.13299999999998,419,WPAMZTWLKIDIOP-WVZVXSGGSA-M,-922.250121003792
451,76.095,1033,DNIAPMSPPWPWGF-UHFFFAOYSA-N,-337.5059328925753
452,534.261,806,DQQDLYVHOTZLOR-OKQNPRBNSA-L,-2989.724254906222
453,534.261,270,DQQDLYVHOTZLOR-OCIMBMBZSA-L,-2989.858476118027
454,103.054,371,HHDDCCUIIUWNGJ-UHFFFAOYSA-M,-618.0980210431024
455,457.44800000000004,300,ZNOVTXRBGFNYRX-STQMWFEESA-L,-771.4247143009117
456,103.054,453,QWBAFPFNGRFSFB-UHFFFAOYSA-M,-616.5626785718354
457,333.19,183,JOUIQRNQJGXQDC-ZYUZMQFOSA-L,-1560.8928131701273
458,122.104,260,PVNIIMVLHYAWGP-UHFFFAOYSA-M,-193.40678940584144
459,440.17900000000003,32,QGWNDRXFNXRZMB-UUOKFMHZSA-K,-2453.6322587772274
460,157.106,4004,DQQLZADYSWBCOX-REOHCLBHSA-M,-615.4832624298251
461,147.197,1667,QKEWQOJCHPFEAF-YFKPBYRVSA-O,-364.6485649820779
462,136.131,178,RWZYAGGXGHYGMB-UHFFFAOYSA-M,
463,224.19299999999998,1816,OKLGKGPAZUNROU-YUMQZZPRSA-M,-622.0230150539339
464,117.148,275,KWIUHFFTVRNATP-UHFFFAOYSA-N,
465,103.12100000000001,442,FFDGPVCHZBVARC-UHFFFAOYSA-N,
466,869.63,1495,IHXBZDHPKCDGKN-TYHXJLICSA-J,-3097.669156483939
467,887.64,2463,WBCJUEJWJADAGR-CRVKRRNDSA-J,-3336.2257831210195
468,504.43800000000005,11586,FZWBNHMXJMCXLU-BLAUPYHCSA-N,
469,148.071,954,FEWJPZIEWOKRBE-XIXRPRMCSA-L,-1008.8766126902649
470,271.095,11228,AIQDYKMWENWVQJ-AQKNRBDQSA-K,-1928.3271480029773
471,152.113,165,LRFVTYWOQMYALW-UHFFFAOYSA-N,-114.69131360684412
472,420.26099999999997,691168,WQQSIXKPRAUZJL-UGDNZRGBSA-L,-2419.659094692228
473,207.33,3112,IZFHEQBZOYJLPK-UHFFFAOYSA-M,-279.15057859233696
474,279.445,279,OYHQOLUKZRVURQ-HZJYTTRNSA-M,-83.40465839323828
475,279.445,3360,JBYXPOFIGCOSSB-GOJKSUSPSA-M,-93.93148203538661
476,284.443,1611,NCYCYZXNIZJOKI-IOUUIBBYSA-N,308.18835463957043
477,342.29699999999997,1300,DLRVVLDZNNYCBX-ABXHMFFYSA-N,-1576.2147226021964
478,141.10299999999998,1023,HPEKPJGPWNSAAV-UHFFFAOYSA-M,-552.9011307183935
479,140.095,1058,TXXHDPDFNKHHGW-CCAGOZQPSA-L,-498.6112753464823
480,859.63,708,OINXHIBNZUUIMR-IXUYQXAASA-J,-3116.702652527342
481,849.59,978,QHHKKMYHDBRONY-WZZMXTMRSA-J,-3378.885077644816
482,831.58,202,KFWWCMJSYSSPSK-PAXLJYGASA-J,-3136.0798816770252
483,204.206,2763,XGILAAMKEQUXLS-UHFFFAOYSA-M,-255.4123871970526
484,202.19,297,RSTKLPZEZYGQPY-UHFFFAOYSA-M,-252.56478048322293
485,224.169,751,NTGWPRCCOQCMGE-YUMQZZPRSA-L,-769.7014152554007
486,137.119,664,LOIYMIARKYCTBW-OWOJBTEDSA-M,-85.30591706833434
487,130.231,2140,KBPLFHHGFOOTCA-UHFFFAOYSA-N,-138.29972671551732
488,128.215,2392,NUJGJRNETVAIRJ-UHFFFAOYSA-N,-96.05699367178745
489,100.161,2959,UFLHIIWVXFIJGU-ARJAWSKDSA-N,-75.54737230794132
490,98.145,25364,GXANMBISFKBPEX-ONEGZZNKSA-N,-32.254585855332984
491,161.201,164,PHIQHXFUZVPYII-ZCFIWIBFSA-N,-464.20960712845516
492,217.265,2694,UFAHZIUFPNSHSL-UHFFFAOYSA-N,-589.4391564173479
493,203.238,951,RDHQFKQIGNGIED-MRVPVSSYSA-N,-605.6271018200682
494,169.203,520,NHZMQXZHNVQTQA-UHFFFAOYSA-O,-223.45861280128975
495,284.228,652,UBORTCNDUKBEOP-UUOKFMHZSA-N,-617.2906412371073
496,89.071,271,JVTAAEKCZFNVCJ-UWTATZPHSA-M,-508.30298786758806
497,101.08200000000001,151,TYEYBOSBBBHJIV-UHFFFAOYSA-M,-470.0462266630322
498,990.8610000000001,47581,DJMVHSOAUQHPSN-KZSASMRXSA-N,
499,666.579,2126,LUEWUZLMQUOBSB-AYQJAVFRSA-N,
500,504.43800000000005,691235,FYGDTMLNYKFZSV-DZOUCCHMSA-N,
501,180.15599999999998,6935,BJHIKXHVCXFQLS-PUFIMZNGSA-N,-911.443822595985
502,180.15599999999998,11219,GZCGUPFRVQAUEE-ARQDHWQXSA-N,-908.1106720432589
503,180.15599999999998,29038,GZCGUPFRVQAUEE-BGPJRJDNSA-N,-914.0385230198387
504,190.24,691343,XUYPXLNMDZIRQH-UHFFFAOYSA-M,-444.15699980894186
505,172.077,4537,CMPQUABWPXYYSH-UHFFFAOYSA-L,
506,94.113,302,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,
507,133.17,74395,AHLPHDHHMVZTML-BYPYZUCNSA-O,-361.66934891781676
508,68.079,3684,RAXXELZNTBOGNW-UHFFFAOYSA-N,169.48564420173165
509,110.116,4074,VIHYIVKEECZGOU-UHFFFAOYSA-N,86.38274843899356
510,150.13,1179,ZAQJHHRNXZUBTE-WVZVXSGGSA-N,-746.8926554522249
511,336.084,1556,RWHOZGRAXYWRNX-VFUOTHLCSA-J,-2595.4984139460635
512,119.12,334,UKAUYVFTDYCKQA-VKHMYHEASA-N,-492.66489110404046
513,117.104,342,HOSWPDPVFBCLSY-VKHMYHEASA-N,-452.54515010070105
514,275.282,364,ZDGJAHTZVHVLOT-YUMQZZPRSA-M,-969.6518896764048
515,439.389,587,OVBPIULPVIDEAO-LBPRGKRZSA-L,-723.6966905145116
516,395.42,11086,XIURVHNZVLADCM-IUODEOHRSA-M,-819.8943073525734
517,141.16,72126,SMJRBWINMFUUDS-UHFFFAOYSA-M,-260.499568127531
518,272.28,3617,HSHGZXNAXBPPDL-HZGVNTEJSA-N,-785.9243093493321
519,147.107,1116,UQIGQRSJIKIPKZ-GSVOUGTGSA-M,-780.9170887953064
520,60.052,330,WGCNASOHLSPBMP-UHFFFAOYSA-N,-294.2695183064959
521,117.10799999999999,557,BPMFZUMJYQTVII-UHFFFAOYSA-N,-314.35759811494006
522,195.072,4136,UUZLOPBEONRDRY-UHFFFAOYSA-L,-1102.2011698281951
523,504.43800000000005,4851,FYGDTMLNYKFZSV-ZWSAEMDYSA-N,-2244.86355004337
524,115.132,107,ONIBWKKTOPOVIA-BYPYZUCNSA-N,-301.99424566658286
525,113.116,886,RHTAIKJZSXNELN-UHFFFAOYSA-N,-260.88344847848
526,342.29699999999997,1995,QIGJYVCQYDKYDW-LCOYTZNXSA-N,-1579.9045694825204
527,90.12200000000001,2433,OWBTYPJTUOEWEK-QWWZWVQMSA-N,-327.12108203506375
528,88.10600000000001,631,ROWKJAVDOGWPAT-GSVOUGTGSA-N,-294.23405143568164
529,365.4,122520,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,-669.1331575267955
530,167.16400000000002,3930,LJCWONGJFPCTTL-SSDOTTSWSA-N,-429.99755324259445
531,166.02599999999998,1122,CHDDAVCOAOFSLD-UHFFFAOYSA-L,-1294.2502640047992
532,258.143,897,YMJBYRVFGYXULK-QZABAPFNSA-M,-1605.687290335715
533,147.154,417,WBYWAXJHAXSJNI-VOTSOKGWSA-M,-126.72502870632374
534,102.09299999999999,1729,LLKCTZRWBHOKFF-UHFFFAOYSA-N,-279.3457895330439
535,306.168,221,JSRLJPSBLDHEIO-SHYZEUOFSA-L,
536,320.195,244,GYOZYWVXFNDGLU-XLPZGREQSA-L,-1407.3119635154833
537,207.35,1174,VLYUGYAKYZETRF-SSDOTTSWSA-N,-112.43001378078756
538,205.33,947,FCCDDURTIIUXBY-SSDOTTSWSA-N,-90.24020468381246
539,164.16,557745,"BTNMPGBKDVTSJY-UHFFFAOYSA-N
",-307.53601055405863
540,224.19299999999998,1321,OIUJHGOLFKDBSU-HTQZYQBOSA-M,-621.8195856814452
541,538.173,41023,DCDRZWPLOLPDAK-UUOKFMHZSA-L,-3553.8876769244216
542,135.119,43842,ZRPDXDBGEYHEBJ-UHFFFAOYSA-N,-666.9940444870676
543,105.09299999999999,658,MTCFGRXMJLQNBG-UWTATZPHSA-N,-522.4398438624032
544,565.318,33905,"CGPHZDRCVSLMCF-JZMIEXBBSA-N
",-2929.122102016521
545,192.195,4131,UTYVDVLMYQPLQB-UHFFFAOYSA-M,-344.03778042082723
546,193.132,1938,VBUYCZFBVCCYFD-NUNKFHFFSA-M,-1095.7932846847211
547,191.11599999999999,867,RXMWXENJQAINCC-DMTCNVIQSA-M,-1047.9371244455306
548,135.096,1513,JPIJQSOTBSSVTP-STHAYSLISA-M,-818.9280247193091
549,133.08,3026,SCSGVVIUUUPOOJ-GSVOUGTGSA-M,-783.5692406170239
550,,9753,,
551,100.161,2644,HPXRVTGHNJAIIH-UHFFFAOYSA-N,-148.01007037442673
552,98.145,784,JHIVVAPYMSGYDF-UHFFFAOYSA-N,-122.32967870886333
553,108.14,533,WVDDGKGOMKODPV-UHFFFAOYSA-N,-34.40666817642922
554,106.124,351,HUMNYLRZRPPJDN-UHFFFAOYSA-N,3.627563757420777
555,399.166,144,UJLXYODCHAELLY-XLPZGREQSA-K,-2320.3524705647924
556,143.186,1449,GUYHPGUANSLONG-SNAWJCMRSA-N,-226.69829816152455
557,862.57,74434,MZFOKIKEPGUZEN-IBNUZSNCSA-I,-3533.1959267066754
558,147.13,397,VZXPDPZARILFQX-BYPYZUCNSA-N,-668.7692205631412
559,242.231,399,IQFYYKKMVGJFEH-XLPZGREQSA-N,-563.286164143004
560,126.115,366,RWQNBRDOKXIBIV-UHFFFAOYSA-N,-232.16003215643002
561,146.099,254,HWXBTNAVRSUOJR-GSVOUGTGSA-L,-835.667172850012
562,146.099,1141,XFTRTWQBIOMVPK-YFKPBYRVSA-L,-835.6001477088364
563,255.09599999999998,617,OVPRPPOVAXRCED-WVZVXSGGSA-K,-1769.2998214680663
564,152.237,2174,DSSYKIVIOFKYAU-XCBNKYQSSA-N,
565,168.236,4594,DJQYBVLXBVJHMU-PJKMHFRUSA-N,
566,524.874,851,VYGQUTWHTHXGQB-FFHKNEKCSA-N,189.85678035491776
567,119.12,3718,CDUUKBXTEOFITR-UHFFFAOYSA-N,-512.7417317129625
568,182.136,216,YHHSONZFOIEMCP-UHFFFAOYSA-M,-985.595115573519
569,487.319,269,RZZPDXZPRHQOCG-OJAKKHQRSA-M,-2155.473403658003
570,324.263,4983,FDJKUWYYUZCUJX-PGIATKPXSA-M,-1517.0860552071108
571,237.208,42488,KSWRTSFNOKOHBE-BIAPBZAGSA-N,-1044.0081929483104
572,225.114,537,OKZYCXHTTZZYSK-ZCFIWIBFSA-K,-1489.081908826605
573,304.086,654,SIGQQUBJQXSAMW-ZCFIWIBFSA-J,-2402.2727602682335
574,146.055,691174,BZCOSCNPHJNQBP-OWOJBTEDSA-L,-964.0694206273498
575,150.13,439,SRBFZHDQGSBBOR-HWQSCIPKSA-N,-762.5257835111465
576,150.13,650,ZAQJHHRNXZUBTE-UCORVYFPSA-N,-757.6283052594571
577,211.067,1088,IXZNKTPIYKDIGG-REOHCLBHSA-L,-1548.798436605953
578,112.109,285,DWAKNKKXGALPNW-BYPYZUCNSA-M,-192.3020762572329
579,73.072,337,XBDQKXXYIPTUBI-UHFFFAOYSA-M,-362.7758148186365
580,288.431,280,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,-866.1806319835587
581,286.415,226,AEMFNILZOJDQLW-QAGGRKNESA-N,-846.3203168210064
582,342.29699999999997,3055,PVXPPJIGRGXGCY-TZLCEDOOSA-N,
583,342.29699999999997,131550,RULSWEULPANCDV-PIXUTMIVSA-N,
584,131.131,72644,PMMYEEVYMWASQN-DMTCNVIQSA-N,-501.47005333502256
585,131.131,2482,PMMYEEVYMWASQN-QWWZWVQMSA-N,-501.4451523565793
586,167.18,2930,JKLRIMRKZBSSED-UHFFFAOYSA-N,-697.357092457266
587,245.15,4521,JOYGYOHHMWVUFM-UHFFFAOYSA-L,-1528.6727056257532
588,270.182,46934,GSDBGCKBBJVPNC-UHFFFAOYSA-N,-1015.0427764606417
589,348.14599999999996,3507,QOYUHKALUMVCHB-BYPYZUCNSA-L,-1850.888159468645
590,347.543,4377,LGEQQWMQCRIYKG-DOFZRALJSA-N,119.09252948042584
591,62.091,206,HZAXFHJVJLSVMW-UHFFFAOYSA-O,-186.3946119932686
592,303.467,127,YZXBAPSDXZZRGB-DOFZRALJSA-M,79.66403502018012
593,299.499,82768,HXYVTAGFYLMHSO-UHFFFAOYSA-N,-229.7154290356259
594,557.303,36269,SRNWOUGRCWSEMX-TYASJMOZSA-L,
595,117.15100000000001,2395,,
596,286.218,1413,SDVXSCSNVVZWDD-LURJTMIESA-K,-1230.1693145486531
597,288.257,1347,GLXUWZBUPATPBR-BQBZGAKWSA-L,-1133.353910118496
598,163.153,198,DEDGUGJNLNLJSR-UHFFFAOYSA-M,-301.8299995637489
599,1001.92,83,MNBKLUUYKPBKDU-BBECNAHFSA-J,-3126.096387646705
600,399.616,739,XOMRRQXKHMYMOC-OAQYLSRUSA-N,-500.53870682310736
601,178.14,799,AWQIYVPBMVSGCL-PHDIDXHHSA-N,-878.9001994571506
602,,62,,
603,,114,,
604,212.095,983,KBDKAJNTYKVSEK-PYHARJCCSA-L,-1421.4285782691536
605,,6385,,
606,,74705,,
607,831.7,1919,TZSJGZGYQDNRRX-MPLCHSTDSA-L,
608,87.055,231,OAKURXIZZOAYBC-UHFFFAOYSA-M,-477.3687349578505
609,89.094,136,UCMIRNVEIXFBKS-UHFFFAOYSA-N,-373.30221444175714
610,378.38,1155,VDYDCVUWILIYQF-CSMHCCOUSA-M,-1221.401009629396
611,72.063,293,AIJULSRZWUXGPQ-UHFFFAOYSA-N,-259.5498048576386
612,,75265,,
613,,74860,,
614,190.199,612,GMKMEZVLHJARHF-WHFBIAKZSA-N,-686.1017909485512
615,190.199,503,GMKMEZVLHJARHF-SYDPRGILSA-N,-687.7560708155837
616,685.54,459,KDTSHFARGAKYJN-IBOSZNHHSA-L,-2266.998704823013
617,273.111,307,BIRSGZKFKXLSJQ-SQOUGZDYSA-K,-1964.8809398570327
618,120.104,46145,UQPHVQVXLPRNCX-VKHMYHEASA-N,-603.3832676422351
619,834.52,588,QVXMZFTWJVBUHP-IBOSZNHHSA-I,-3545.471287740749
620,175.188,199,RHGKLRLOHDJJDR-BYPYZUCNSA-N,-487.5591146980278
621,255.09599999999998,74457,OVPRPPOVAXRCED-NQXXGFSBSA-K,-1766.8871268695523
622,155.134,74493,MYNHYKDPSRPBNZ-UHFFFAOYSA-N,-334.0283567789713
623,236.91400000000002,3099,AZSFNUJOCKMOGB-UHFFFAOYSA-K,
624,252.91400000000002,314,UNXRWKVEANCORM-UHFFFAOYSA-I,
625,120.104,36135,YTBSYETUWUMLBZ-IUYQGCFVSA-N,-603.6075608782868
626,120.104,3101,UQPHVQVXLPRNCX-GSVOUGTGSA-N,-606.04344919071
627,223.205,1035,PCMORTLOPMLEFB-ONEGZZNKSA-M,-709.4908244216924
628,386.353,1197,XRKBRPFTFKKHEF-DGDBGZAXSA-N,-1397.1318501547776
629,605.34,131777,LFTYTUAZOPRMMI-LDDHHVEYSA-L,
630,58.08,771,NBBJYMSMWIIQGU-UHFFFAOYSA-N,
631,546.339,88414,UIVJXHWSIFBBCY-OZZQZGJZSA-M,-2684.7967054806413
632,544.3,430,PSXWNITXWWECNY-UCBTUHGZSA-L,-2784.5580063631587
633,305.184,253,NCMVOABPESMRCP-SHYZEUOFSA-L,-1190.8699076899975
634,384.155,390,FTDHDKPUHBLBTL-SHYZEUOFSA-K,-2104.6817916701066
635,174.2,767,JRLGPAXAGHMNOL-LURJTMIESA-N,-485.2867592910902
636,187.15200000000002,689,RFMMMVDNIPUKGG-YFKPBYRVSA-L,-810.3762515572284
637,,74592,,
638,,74452,,
